sample	cluster	assembled	match	pct_id	ctg_cov	known_var	novel_var
ERX3529820	Haemophilus_influenzae_PBP3	yes	yes	96.62	48.2	yes	yes
ERX3529820	LpsA	yes	yes	93.9	14.3	no	yes
ERX3529820	Pasteurella_multocida_16S	yes_nonunique	yes	94.34	312.3	no	yes
ERX3529820	hmrM	yes	yes	99.93	60.3	no	yes
ERX3529821	LpsA	yes	yes	98.44	43.8	no	yes
ERX3529821	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	288.3	no	yes
ERX3529821	hmrM	yes	yes	94.41	33.3	no	yes
ERX3529822	LpsA	yes	yes	98.31	50.0	no	yes
ERX3529822	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	310.1	no	yes
ERX3529822	hmrM	yes	yes	97.49	57.8	no	yes
ERX3529823	LpsA	yes	yes	99.35	34.9	no	no
ERX3529823	Pasteurella_multocida_16S	yes_nonunique	yes	95.3	362.9	no	yes
ERX3529823	hmrM	yes	yes	94.34	32.0	no	yes
ERX3529824	Haemophilus_influenzae_PBP3	yes	yes	96.34	44.9	yes	yes
ERX3529824	LpsA	yes	yes	94.03	20.5	no	yes
ERX3529824	Pasteurella_multocida_16S	yes_nonunique	yes	94.66	301.8	no	yes
ERX3529824	hmrM	yes	yes	99.71	60.4	no	yes
ERX3529825	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	347.6	no	yes
ERX3529825	hmrM	yes	yes	96.7	49.8	no	yes
ERX3529826	Pasteurella_multocida_16S	yes_nonunique	yes	95.68	323.7	no	yes
ERX3529826	hmrM	yes	yes	98.78	57.4	no	yes
ERX3529827	Pasteurella_multocida_16S	yes_nonunique	yes	95.35	248.2	no	yes
ERX3529827	hmrM	yes	yes	94.48	39.1	no	yes
ERX3529828	Haemophilus_influenzae_PBP3	yes	yes	97.71	58.2	yes	yes
ERX3529828	LpsA	yes	yes	98.83	51.8	no	yes
ERX3529828	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	295.5	no	yes
ERX3529828	hmrM	yes	yes	94.48	30.2	no	yes
ERX3529829	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	289.2	no	yes
ERX3529829	hmrM	yes	yes	99.21	66.5	no	yes
ERX3529830	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	280.8	no	yes
ERX3529830	hmrM	yes	yes	99.21	64.4	no	yes
ERX3529831	Pasteurella_multocida_16S	yes_nonunique	yes	95.3	328.6	no	yes
ERX3529831	hmrM	yes	yes	98.35	50.9	no	yes
ERX3529832	LpsA	yes	yes	98.44	54.7	no	yes
ERX3529832	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	323.8	no	yes
ERX3529832	hmrM	yes	yes	94.41	33.9	no	yes
ERX3529833	Haemophilus_influenzae_PBP3	yes	yes	94.65	43.4	yes	yes
ERX3529833	LpsA	yes	yes	99.48	48.4	no	yes
ERX3529833	Pasteurella_multocida_16S	yes	yes	95.62	301.0	no	yes
ERX3529833	hmrM	yes	yes	94.7	36.5	no	yes
ERX3529834	Haemophilus_influenzae_PBP3	yes	yes	96.67	44.9	yes	yes
ERX3529834	Pasteurella_multocida_16S	yes_nonunique	yes	95.57	308.0	no	yes
ERX3529834	hmrM	yes	yes	94.91	34.5	no	yes
ERX3529835	Pasteurella_multocida_16S	yes_nonunique	yes	95.68	318.7	no	yes
ERX3529835	hmrM	yes	yes	98.78	66.5	no	yes
ERX3529836	Haemophilus_influenzae_PBP3	yes	yes	95.96	45.5	yes	yes
ERX3529836	LpsA	yes	yes	93.78	11.6	no	yes
ERX3529836	Pasteurella_multocida_16S	yes_nonunique	yes	95.17	264.7	no	yes
ERX3529836	hmrM	yes	yes	99.64	67.1	no	yes
ERX3529837	LpsA	yes	yes	94.03	19.7	no	yes
ERX3529837	Pasteurella_multocida_16S	yes_nonunique	yes	95.44	351.1	no	yes
ERX3529837	hmrM	yes	yes	94.48	35.6	no	yes
ERX3529838	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	319.0	no	yes
ERX3529839	LpsA	yes	yes	94.05	13.7	no	yes
ERX3529839	Pasteurella_multocida_16S	yes	yes	95.43	266.2	no	yes
ERX3529839	hmrM	yes	yes	99.86	63.6	no	yes
ERX3529840	LpsA	yes	yes	94.05	13.7	no	yes
ERX3529840	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	345.9	no	yes
ERX3529840	hmrM	yes	yes	99.86	58.2	no	yes
ERX3529841	Pasteurella_multocida_16S	yes_nonunique	yes	95.36	280.3	no	yes
ERX3529841	hmrM	yes	yes	98.42	53.7	no	yes
ERX3529842	Haemophilus_influenzae_PBP3	yes	yes	96.34	53.2	yes	yes
ERX3529842	LpsA	yes	yes	93.13	19.9	no	yes
ERX3529842	Pasteurella_multocida_16S	yes_nonunique	yes	94.47	364.2	no	yes
ERX3529842	hmrM	yes	yes	98.14	52.5	no	yes
ERX3529843	LpsA	yes	yes	94.05	15.5	no	yes
ERX3529843	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	319.4	no	yes
ERX3529843	hmrM	yes	yes	99.86	53.8	no	yes
ERX3529844	Haemophilus_influenzae_PBP3	yes	yes	95.96	40.7	yes	yes
ERX3529844	LpsA	yes	yes	93.78	12.0	no	yes
ERX3529844	Pasteurella_multocida_16S	yes_nonunique	yes	95.17	304.7	no	yes
ERX3529844	hmrM	yes	yes	99.64	58.5	no	yes
ERX3529845	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	399.7	no	yes
ERX3529845	hmrM	yes	yes	94.48	34.9	no	yes
ERX3529846	Haemophilus_influenzae_PBP3	yes	yes	97.71	54.5	yes	yes
ERX3529846	LpsA	yes	yes	98.83	47.5	no	yes
ERX3529846	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	273.5	no	yes
ERX3529846	hmrM	yes	yes	94.48	38.0	no	yes
ERX3529847	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	316.4	no	yes
ERX3529847	hmrM	yes	yes	94.48	40.1	no	yes
ERX3529848	LpsA	yes	yes	98.44	54.8	no	yes
ERX3529848	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	295.0	no	yes
ERX3529848	hmrM	yes	yes	94.41	29.4	no	yes
ERX3529849	LpsA	yes	yes	98.44	41.5	no	yes
ERX3529849	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	306.9	no	yes
ERX3529849	hmrM	yes	yes	94.41	36.0	no	yes
ERX3529850	Pasteurella_multocida_16S	yes_nonunique	yes	95.56	390.7	no	yes
ERX3529850	hmrM	yes	yes	99.93	48.8	no	yes
ERX3529851	Haemophilus_influenzae_PBP3	yes	yes	97.71	55.3	yes	yes
ERX3529851	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	314.0	no	yes
ERX3529851	hmrM	yes	yes	95.63	39.6	no	yes
ERX3529852	LpsA	yes	yes	94.05	18.4	no	yes
ERX3529852	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	309.0	no	yes
ERX3529852	hmrM	yes	yes	99.86	69.9	no	yes
ERX3529853	Haemophilus_influenzae_PBP3	yes	yes	96.62	54.8	yes	yes
ERX3529853	LpsA	yes	yes	96.28	26.1	no	yes
ERX3529853	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	375.1	no	yes
ERX3529853	hmrM	yes	yes	94.48	34.7	no	yes
ERX3529854	LpsA	yes	yes	94.22	14.7	no	yes
ERX3529854	Pasteurella_multocida_16S	yes_nonunique	yes	95.57	332.2	no	yes
ERX3529854	hmrM	yes	yes	97.42	52.3	no	yes
ERX3529855	LpsA	yes	yes	98.31	56.9	no	yes
ERX3529855	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	310.1	no	yes
ERX3529855	TEM_-	yes	yes	99.88	56.4	no	yes
ERX3529855	hmrM	yes	yes	96.77	49.9	no	yes
ERX3529856	LpsA	yes	yes	98.31	47.0	no	yes
ERX3529856	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	287.7	no	yes
ERX3529856	TEM_-	yes	yes	99.88	47.4	no	yes
ERX3529856	hmrM	yes	yes	96.77	48.4	no	yes
ERX3529857	Haemophilus_influenzae_PBP3	yes	yes	96.34	50.9	yes	yes
ERX3529857	LpsA	yes	yes	93.13	25.1	no	yes
ERX3529857	Pasteurella_multocida_16S	yes_nonunique	yes	94.53	293.2	no	yes
ERX3529857	hmrM	yes	yes	98.14	51.7	no	yes
ERX3529858	LpsA	yes	yes	99.48	47.3	no	yes
ERX3529858	Pasteurella_multocida_16S	yes_nonunique	yes	95.62	341.0	no	yes
ERX3529858	hmrM	yes	yes	94.7	33.2	no	yes
ERX3529859	LpsA	yes	yes	99.61	46.4	no	no
ERX3529859	Pasteurella_multocida_16S	yes_nonunique	yes	95.81	296.6	no	yes
ERX3529859	hmrM	yes	yes	97.2	59.2	no	yes
ERX3529860	Pasteurella_multocida_16S	yes_nonunique	yes	95.36	289.5	no	yes
ERX3529860	hmrM	yes	yes	95.63	36.4	no	yes
ERX3529861	LpsA	yes	yes	98.44	41.6	no	yes
ERX3529861	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	333.0	no	yes
ERX3529861	TEM_-	yes	yes	99.88	57.9	no	yes
ERX3529861	hmrM	yes	yes	99.93	69.2	no	yes
ERX3529862	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	317.2	no	yes
ERX3529862	hmrM	yes	yes	94.41	34.6	no	yes
ERX3529863	Haemophilus_influenzae_PBP3	yes	yes	97.98	56.5	yes	yes
ERX3529863	Pasteurella_multocida_16S	yes_nonunique	yes	95.36	336.9	no	yes
ERX3529863	TEM_-	yes	yes	99.77	49.7	no	yes
ERX3529863	hmrM	yes	yes	94.48	34.5	no	yes
ERX3529864	Haemophilus_influenzae_PBP3	yes	yes	96.34	50.0	yes	yes
ERX3529864	LpsA	yes	yes	93.13	20.9	no	yes
ERX3529864	Pasteurella_multocida_16S	yes_nonunique	yes	94.53	251.3	no	yes
ERX3529864	hmrM	yes	yes	98.14	55.2	no	yes
ERX3529865	Haemophilus_influenzae_PBP3	yes	yes	93.62	35.2	yes	yes
ERX3529865	LpsA	yes	yes	98.83	39.6	no	yes
ERX3529865	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	328.7	no	yes
ERX3529865	TEM_-	yes	yes	99.77	59.8	no	yes
ERX3529865	hmrM	yes	yes	94.48	33.8	no	yes
ERX3529866	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	338.1	no	yes
ERX3529866	TEM_-	yes	yes	99.88	55.9	no	yes
ERX3529866	hmrM	yes	yes	97.28	52.1	no	yes
ERX3529867	Haemophilus_influenzae_PBP3	yes	yes	95.96	47.2	yes	yes
ERX3529867	LpsA	yes	yes	93.78	15.5	no	yes
ERX3529867	Pasteurella_multocida_16S	yes_nonunique	yes	95.17	299.5	no	yes
ERX3529867	hmrM	yes	yes	99.64	67.4	no	yes
ERX3529868	Haemophilus_influenzae_PBP3	yes	yes	97.71	58.0	yes	yes
ERX3529868	LpsA	yes	yes	98.83	40.9	no	yes
ERX3529868	Pasteurella_multocida_16S	yes_nonunique	yes	95.37	291.8	no	yes
ERX3529868	hmrM	yes	yes	94.48	31.0	no	yes
ERX3529869	LpsA	yes	yes	98.31	44.0	no	yes
ERX3529869	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	313.5	no	yes
ERX3529869	hmrM	yes	yes	97.49	54.1	no	yes
ERX3529870	LpsA	yes	yes	99.22	45.7	no	yes
ERX3529870	Pasteurella_multocida_16S	yes	yes	95.68	292.1	no	yes
ERX3529870	hmrM	yes	yes	94.48	33.5	no	yes
ERX3529871	LpsA	yes	yes	94.03	15.9	no	yes
ERX3529871	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	346.0	no	yes
ERX3529871	TEM_-	yes	yes	99.88	687.6	no	yes
ERX3529871	hmrM	yes	yes	94.48	32.2	no	yes
ERX3529872	LpsA	yes	yes	99.35	36.6	no	yes
ERX3529872	Pasteurella_multocida_16S	yes_nonunique	yes	95.23	341.9	no	yes
ERX3529872	hmrM	yes	yes	96.77	54.9	no	yes
ERX3529873	LpsA	yes	yes	94.05	17.7	no	yes
ERX3529873	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	352.3	no	yes
ERX3529873	hmrM	yes	yes	94.48	33.1	no	yes
ERX3591616	LpsA	yes	yes	98.57	47.8	no	yes
ERX3591616	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	277.2	no	yes
ERX3591616	hmrM	yes	yes	94.7	41.0	no	yes
ERX3602156	Haemophilus_influenzae_PBP3	yes	yes	96.67	47.3	yes	yes
ERX3602156	Pasteurella_multocida_16S	yes_nonunique	yes	95.62	297.1	no	yes
ERX3602156	hmrM	yes	yes	96.34	47.1	no	yes
ERX3602157	LpsA	yes	yes	94.05	16.3	no	yes
ERX3602157	Pasteurella_multocida_16S	yes	yes	95.43	338.5	no	yes
ERX3602157	hmrM	yes	yes	99.86	62.0	no	yes
ERX3602158	Haemophilus_influenzae_PBP3	yes	yes	96.73	48.3	yes	yes
ERX3602158	Pasteurella_multocida_16S	yes_nonunique	yes	95.55	318.1	no	yes
ERX3602158	hmrM	yes	yes	94.55	38.2	no	yes
ERX3602159	LpsA	yes	yes	98.31	38.8	no	yes
ERX3602159	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	321.8	no	yes
ERX3602159	TEM_-	yes	yes	99.88	52.6	no	yes
ERX3602159	hmrM	yes	yes	96.77	46.3	no	yes
ERX3602160	LpsA	yes	yes	98.31	48.8	no	yes
ERX3602160	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	293.2	no	yes
ERX3602160	TEM_-	yes	yes	99.88	49.4	no	yes
ERX3602160	hmrM	yes	yes	96.77	40.5	no	yes
ERX3602161	LpsA	yes	yes	99.22	53.4	no	yes
ERX3602161	Pasteurella_multocida_16S	yes	yes	95.68	310.8	no	yes
ERX3602161	hmrM	yes	yes	96.2	41.5	no	yes
ERX3602162	LpsA	yes	yes	100.0	46.8	no	no
ERX3602162	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	307.4	no	yes
ERX3602162	TEM_-	yes	yes	99.88	53.7	no	yes
ERX3602162	hmrM	yes	yes	94.48	32.7	no	yes
ERX3602163	Haemophilus_influenzae_PBP3	yes	yes	97.71	64.7	yes	yes
ERX3602163	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	334.8	no	yes
ERX3602163	TEM_-	yes	yes	99.88	55.5	no	yes
ERX3602163	hmrM	yes	yes	95.63	37.9	no	yes
ERX3602164	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	337.5	no	yes
ERX3602164	hmrM	yes	yes	96.7	47.2	no	yes
ERX3602165	LpsA	yes	yes	99.35	48.8	no	no
ERX3602165	Pasteurella_multocida_16S	yes_nonunique	yes	95.3	312.5	no	yes
ERX3602165	hmrM	yes	yes	94.34	30.5	no	yes
ERX3602166	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	392.7	no	yes
ERX3602166	hmrM	yes	yes	98.06	48.2	no	yes
ERX3602167	LpsA	yes	yes	98.83	42.9	no	yes
ERX3602167	Pasteurella_multocida_16S	yes_nonunique	yes	95.38	311.8	no	yes
ERX3602167	hmrM	yes	yes	94.48	32.3	no	yes
ERX3602168	Haemophilus_influenzae_PBP3	yes	yes	94.11	36.3	yes	yes
ERX3602168	Pasteurella_multocida_16S	yes_nonunique	yes	95.62	404.5	no	yes
ERX3602168	hmrM	yes	yes	94.48	33.7	no	yes
ERX3602169	Haemophilus_influenzae_PBP3	yes	yes	96.62	51.8	yes	yes
ERX3602169	LpsA	yes	yes	97.61	36.5	no	yes
ERX3602169	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	337.5	no	yes
ERX3602169	TEM_-	yes	yes	99.88	48.8	no	yes
ERX3602169	hmrM	yes	yes	99.93	68.2	no	yes
ERX3602170	LpsA	yes	yes	98.57	46.6	no	yes
ERX3602170	Pasteurella_multocida_16S	yes_nonunique	yes	95.1	309.4	no	yes
ERX3602170	hmrM	yes	yes	94.7	38.5	no	yes
ERX3602171	LpsA	yes	yes	98.31	44.8	no	yes
ERX3602171	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	317.1	no	yes
ERX3602171	TEM_-	yes	yes	99.88	47.5	no	yes
ERX3602171	hmrM	yes	yes	96.77	46.1	no	yes
ERX3602172	Haemophilus_influenzae_PBP3	yes	yes	97.98	60.8	yes	yes
ERX3602172	TEM_-	yes	yes	99.88	54.4	no	yes
ERX3602172	hmrM	yes	yes	94.48	35.9	no	yes
ERX3602173	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	305.3	no	yes
ERX3602173	hmrM	yes	yes	94.48	35.1	no	yes
ERX3602174	Pasteurella_multocida_16S	yes_nonunique	yes	95.58	366.3	no	yes
ERX3602174	hmrM	yes	yes	98.78	67.7	no	yes
ERX3602175	Haemophilus_influenzae_PBP3	yes	yes	96.29	48.6	yes	yes
ERX3602175	LpsA	yes	yes	94.05	15.8	no	yes
ERX3602175	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	410.7	no	yes
ERX3602175	hmrM	yes	yes	94.48	34.3	no	yes
ERX3602176	LpsA	yes	yes	100.0	39.0	no	no
ERX3602176	Pasteurella_multocida_16S	yes_nonunique	yes	95.68	412.9	no	yes
ERX3602176	hmrM	yes	yes	94.62	28.4	no	yes
ERX3602177	LpsA	yes	yes	94.22	14.4	no	yes
ERX3602177	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	384.5	no	yes
ERX3602177	TEM_-	yes	yes	99.88	203.7	no	yes
ERX3602177	hmrM	yes	yes	99.86	68.4	no	yes
ERX3602178	hmrM	yes	yes	99.93	62.9	no	yes
ERX3602180	LpsA	yes	yes	100.0	56.9	no	no
ERX3602180	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	316.2	no	yes
ERX3602180	hmrM	yes	yes	94.48	33.6	no	yes
ERX3602181	Haemophilus_influenzae_PBP3	yes	yes	93.62	32.8	yes	yes
ERX3602181	LpsA	yes	yes	98.83	44.8	no	yes
ERX3602181	hmrM	yes	yes	94.48	32.6	no	yes
ERX3602182	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	278.5	no	yes
ERX3602182	TEM_-	yes	yes	99.88	2258.6	no	yes
ERX3602182	hmrM	yes	yes	98.06	54.1	no	yes
ERX3602183	hmrM	yes	yes	94.7	32.6	no	yes
ERX3602184	LpsA	yes	yes	98.05	52.8	no	yes
ERX3602184	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	281.4	no	yes
ERX3602184	hmrM	yes	yes	94.48	32.4	no	yes
ERX3602185	Haemophilus_influenzae_PBP3	yes	yes	93.62	29.9	yes	yes
ERX3602185	LpsA	yes	yes	98.83	50.2	no	yes
ERX3602185	Pasteurella_multocida_16S	yes_nonunique	yes	95.39	287.4	no	yes
ERX3602185	hmrM	yes	yes	94.48	36.7	no	yes
ERX3602186	LpsA	yes	yes	98.31	52.4	no	yes
ERX3602186	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	328.7	no	yes
ERX3602186	TEM_-	yes	yes	99.88	54.9	no	yes
ERX3602186	hmrM	yes	yes	96.77	45.8	no	yes
ERX3602187	Pasteurella_multocida_16S	yes_nonunique	yes	94.79	276.9	no	yes
ERX3602187	hmrM	yes	yes	99.14	63.8	no	yes
ERX3602188	Haemophilus_influenzae_PBP3	yes	yes	96.34	48.1	yes	yes
ERX3602188	LpsA	yes	yes	93.9	23.0	no	yes
ERX3602188	Pasteurella_multocida_16S	yes_nonunique	yes	94.66	267.9	no	yes
ERX3602188	hmrM	yes	yes	99.71	55.9	no	yes
ERX3602189	Haemophilus_influenzae_PBP3	yes	yes	97.98	59.4	yes	yes
ERX3602189	Pasteurella_multocida_16S	yes_nonunique	yes	95.55	325.4	no	yes
ERX3602189	TEM_-	yes	yes	99.88	56.8	no	yes
ERX3602189	hmrM	yes	yes	94.48	34.9	no	yes
ERX3602190	LpsA	yes	yes	94.22	20.7	no	yes
ERX3602190	Pasteurella_multocida_16S	yes_nonunique	yes	95.62	300.1	no	yes
ERX3602190	hmrM	yes	yes	97.42	55.8	no	yes
ERX3602191	LpsA	yes	yes	98.31	49.1	no	yes
ERX3602191	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	287.5	no	yes
ERX3602191	TEM_-	yes	yes	99.88	51.6	no	yes
ERX3602191	hmrM	yes	yes	96.77	41.9	no	yes
ERX3602192	LpsA	yes	yes	99.61	60.4	no	no
ERX3602192	Pasteurella_multocida_16S	yes_nonunique	yes	95.75	331.1	no	yes
ERX3602192	hmrM	yes	yes	98.06	68.5	no	yes
ERX3602193	Pasteurella_multocida_16S	yes_nonunique	yes	95.36	271.0	no	yes
ERX3602193	hmrM	yes	yes	95.63	34.7	no	yes
ERX3602194	LpsA	yes	yes	94.35	20.5	no	yes
ERX3602194	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	215.3	no	yes
ERX3602194	TEM_-	yes	yes	99.88	170.6	no	yes
ERX3602194	hmrM	yes	yes	94.48	30.5	no	yes
ERX3602195	LpsA	yes	yes	98.44	59.7	no	yes
ERX3602195	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	300.0	no	yes
ERX3602195	hmrM	yes	yes	94.41	36.6	no	yes
ERX3602196	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	285.9	no	yes
ERX3602196	hmrM	yes	yes	96.7	48.8	no	yes
ERX3602197	LpsA	yes	yes	98.31	49.7	no	yes
ERX3602197	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	296.8	no	yes
ERX3602197	hmrM	yes	yes	97.49	48.7	no	yes
ERX3602198	LpsA	yes	yes	98.31	48.3	no	yes
ERX3602198	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	231.8	no	yes
ERX3602198	hmrM	yes	yes	97.49	50.5	no	yes
ERX3602199	LpsA	yes	yes	98.31	56.4	no	yes
ERX3602199	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	275.4	no	yes
ERX3602199	hmrM	yes	yes	97.49	53.6	no	yes
ERX3602200	LpsA	yes	yes	98.31	51.9	no	yes
ERX3602200	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	302.8	no	yes
ERX3602200	hmrM	yes	yes	97.49	58.8	no	yes
ERX3602201	LpsA	yes	yes	98.31	49.0	no	yes
ERX3602201	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	250.6	no	yes
ERX3602201	TEM_-	yes	yes	99.88	494.2	no	yes
ERX3602201	hmrM	yes	yes	97.49	42.5	no	yes
ERX3602202	LpsA	yes	yes	98.31	51.4	no	yes
ERX3602202	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	279.6	no	yes
ERX3602202	hmrM	yes	yes	97.49	53.4	no	yes
ERX3602203	LpsA	yes	yes	98.31	54.3	no	yes
ERX3602203	Pasteurella_multocida_16S	yes	yes	95.49	216.7	no	yes
ERX3602203	hmrM	yes	yes	97.49	48.4	no	yes
ERX3602204	LpsA	yes	yes	98.31	45.0	no	yes
ERX3602204	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	239.2	no	yes
ERX3602204	hmrM	yes	yes	97.49	53.4	no	yes
ERX3602205	LpsA	yes	yes	94.18	18.6	no	yes
ERX3602205	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	323.7	no	yes
ERX3602205	TEM_-	yes	yes	99.88	53.1	no	yes
ERX3602205	catII	yes	yes	99.69	58.9	no	yes
ERX3602205	hmrM	yes	yes	97.49	46.8	no	yes
ERX3602205	tet_B_	yes	yes	99.83	60.0	no	yes
ERX3602206	LpsA	yes	yes	98.31	49.3	no	yes
ERX3602206	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	231.6	no	yes
ERX3602206	hmrM	yes	yes	97.49	50.4	no	yes
ERX3602207	LpsA	yes	yes	98.31	54.4	no	yes
ERX3602207	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	272.1	no	yes
ERX3602207	hmrM	yes	yes	94.41	34.6	no	yes
ERX3602208	LpsA	yes	yes	98.31	52.3	no	yes
ERX3602208	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	306.7	no	yes
ERX3602208	hmrM	yes	yes	97.49	52.3	no	yes
ERX3602209	LpsA	yes	yes	98.31	53.6	no	yes
ERX3602209	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	309.6	no	yes
ERX3602209	hmrM	yes	yes	97.49	51.7	no	yes
ERX3602210	Haemophilus_influenzae_PBP3	yes	yes	95.96	40.1	yes	yes
ERX3602210	LpsA	yes	yes	93.78	11.9	no	yes
ERX3602210	Pasteurella_multocida_16S	yes_nonunique	yes	95.17	299.2	no	yes
ERX3602210	hmrM	yes	yes	97.56	47.5	no	yes
ERX3602211	Haemophilus_influenzae_PBP3	yes	yes	95.96	42.1	yes	yes
ERX3602211	LpsA	yes	yes	93.78	17.6	no	yes
ERX3602211	Pasteurella_multocida_16S	yes_nonunique	yes	95.17	291.2	no	yes
ERX3602211	hmrM	yes	yes	99.64	62.1	no	yes
ERX3602212	Haemophilus_influenzae_PBP3	yes	yes	95.96	40.1	yes	yes
ERX3602212	LpsA	yes	yes	93.78	14.5	no	yes
ERX3602212	Pasteurella_multocida_16S	yes_nonunique	yes	95.11	236.9	no	yes
ERX3602212	hmrM	yes	yes	99.64	62.8	no	yes
ERX3602213	Haemophilus_influenzae_PBP3	yes	yes	96.34	50.9	yes	yes
ERX3602213	LpsA	yes	yes	93.13	23.4	no	yes
ERX3602213	Pasteurella_multocida_16S	yes_nonunique	yes	94.47	249.9	no	yes
ERX3602213	TEM_-	yes	yes	99.88	41.6	no	yes
ERX3602213	hmrM	yes	yes	98.14	57.4	no	yes
ERX3602214	Haemophilus_influenzae_PBP3	yes	yes	95.96	41.5	yes	yes
ERX3602214	LpsA	yes	yes	93.78	11.4	no	yes
ERX3602214	Pasteurella_multocida_16S	yes_nonunique	yes	95.17	255.8	no	yes
ERX3602214	hmrM	yes	yes	99.64	58.2	no	yes
ERX3602215	Haemophilus_influenzae_PBP3	yes	yes	95.96	40.9	yes	yes
ERX3602215	LpsA	yes	yes	93.78	13.8	no	yes
ERX3602215	Pasteurella_multocida_16S	yes_nonunique	yes	95.17	308.7	no	yes
ERX3602215	hmrM	yes	yes	99.64	66.0	no	yes
ERX3602216	Haemophilus_influenzae_PBP3	yes	yes	95.96	44.9	yes	yes
ERX3602216	LpsA	yes	yes	93.78	17.1	no	yes
ERX3602216	Pasteurella_multocida_16S	yes_nonunique	yes	95.17	272.4	no	yes
ERX3602216	hmrM	yes	yes	99.64	60.3	no	yes
ERX3602217	Haemophilus_influenzae_PBP3	yes	yes	96.34	46.1	yes	yes
ERX3602217	LpsA	yes	yes	93.78	15.4	no	yes
ERX3602217	Pasteurella_multocida_16S	yes_nonunique	yes	95.17	248.8	no	yes
ERX3602217	hmrM	yes	yes	97.56	49.2	no	yes
ERX3602218	Haemophilus_influenzae_PBP3	yes	yes	95.96	39.3	yes	yes
ERX3602218	LpsA	yes	yes	93.78	14.3	no	yes
ERX3602218	Pasteurella_multocida_16S	yes_nonunique	yes	95.17	301.2	no	yes
ERX3602218	hmrM	yes	yes	99.64	64.8	no	yes
ERX3602219	Haemophilus_influenzae_PBP3	yes	yes	95.96	41.7	yes	yes
ERX3602219	LpsA	yes	yes	93.78	12.3	no	yes
ERX3602219	Pasteurella_multocida_16S	yes_nonunique	yes	95.11	255.0	no	yes
ERX3602219	hmrM	yes	yes	99.64	54.0	no	yes
ERX3602220	Haemophilus_influenzae_PBP3	yes	yes	96.34	47.4	yes	yes
ERX3602220	LpsA	yes	yes	93.13	22.2	no	yes
ERX3602220	Pasteurella_multocida_16S	yes_nonunique	yes	94.47	283.2	no	yes
ERX3602220	hmrM	yes	yes	98.14	53.3	no	yes
