sample_name	APH_3___Ia	APH_3____Ib	APH_6__Id	Haemophilus_influenzae_PBP3	LpsA	Moraxella_catarrhalis_23S	Neisseria_-	Neisseria_gonorrhoeae_23S	Pasteurella_multocida_16S	ROB_-	Staphylococcus_aureus_23S	Streptococcus_pneumoniae_23S	TEM_-	blaZ	catII	farA	hmrM	rrsB+	sul2	tet_B_
ERX3435632	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435633	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435637	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435639	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435640	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435641	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435642	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435643	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435644	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435645	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435646	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435647	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435648	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435649	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435650	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435651	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
ERX3435652	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435653	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435654	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435655	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435656	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435657	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435658	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435699	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
ERX3435700	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
ERX3435704	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435705	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435706	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435707	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435708	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
ERX3435709	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435710	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435712	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435713	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435714	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435715	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435716	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
ERX3435717	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435718	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435719	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435720	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435721	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435722	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435723	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435724	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
ERX3435725	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435726	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435727	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
ERX3435728	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
ERX3435729	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435730	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435731	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435779	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435780	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435781	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435784	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
ERX3435785	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435786	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
