sample_name	HI0867	bexA	bexB	bexC	bexD	bsc1	bsc2	bsc3	bsc4	ctrD	esxA	esxD	farA	fbpA_1	fbpC	galE_1	galU	gmhA_lpcA	hap	hgpC	hhuA	hia	hifA	hifB	hifC	hifD	hifE	hitC	hmw-	hmw-_1	hmw1A	hmw2A	hscA	hscB	htrB	hxuA	hxuB	hxuC	icaD	iga1	kdkA	kdsA	kdsB_1	kdtA_1	kfiC	lgtA	lgtC	lgtF	lic2A	lic3A	licA	licB	licC	licD	lpsA	lpt6	lpxA_1	lpxB_1	lpxC	lpxD_1	lpxH	lpxK	lsgA	lsgB	lsgC	lsgD	lsgE	lsgF	mntB	msbA	msbB	neuA_2	oapA	ompP2	ompP5	opsX_rfaC	orfM	pilF_3	pilI	pilM	pilN	pilO_2	pilT_1	pilX_2	pilZ	recN	rfaD	rfaE	rfaF	rffG	scn	siaA	tbpA_1	tbpB_1	waaQ	wbaP_rfbP	wecA	yhxB_manB
ERX3435106	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	True	True	True	False	False	True	True	True	True	False	False	False	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
ERX3435107	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	True	True	True	False	False	True	True	True	True	True	True	False	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	True	True	True
ERX3435108	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	True	False	True	True	False	False	True	True	True	True	False	False	False	True	False	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	False
ERX3435109	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	True	True	True	False	False	True	True	True	True	False	False	False	True	False	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	False	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	False
ERX3435110	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	True	True	True	False	False	True	True	True	True	False	True	True	True	False	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	False	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	False
ERX3435111	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	False	True	True	False	False	True	False	False	False	False	False	False	True	False	True	True	False	False	True	True	True	True	False	True	False	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
ERX3435112	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	True	True	True	False	False	True	True	True	True	True	True	False	True	False	False	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
ERX3435113	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	True	False	True	True	False	False	True	True	True	True	True	True	False	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	True	True	True
ERX3435114	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	True	True	True	False	False	True	True	True	True	False	False	False	True	False	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
ERX3435115	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	True	True	False	False	True	True	True	True	False	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	False
ERX3435116	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	True	True	True	True	False	False	True	True	True	True	True	True	False	True	True	False	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	True	True	True
ERX3435117	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	True	False	True	True	False	False	True	True	True	True	False	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	False
ERX3435118	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	True	True	True	False	False	False	True	True	True	True	False	True	True	True	False	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	False	False	False	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	False
ERX3435119	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	True	True	True	False	False	True	True	True	True	False	True	False	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	False	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	False
ERX3435120	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	True	True	True	False	False	True	True	True	True	False	True	True	True	False	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
ERX3435121	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True	False	True	False	False	False	True	True	False	False	True	False	False	False	False	False	False	True	False	True	False	False	False	True	True	True	True	False	True	True	True	False	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
