query	reference	ani	mapped_fragments	total_fragments
ERX3434915	GA81666	96.8218	523	575
SRX6601692	GA81666	96.8212	558	638
ERX3291341	GA81666	96.8202	537	578
SRX7845429	GA81666	96.8185	556	607
SRX9274432	GA81666	96.8179	524	608
ERX3529872	GA81666	96.8168	547	595
ERX3291333	GA81666	96.8166	536	576
ERX3332688	GA81666	96.8159	520	574
ERX3291190	GA81666	96.8145	534	588
ERX3470856	GA81666	96.8118	551	596
ERX2260934	GA81666	96.8106	535	618
ERX3434285	GA81666	96.8105	526	586
ERX3332529	GA81666	96.8094	461	501
ERX2260856	GA81666	96.8076	547	625
ERX3914509	GA81666	96.807	539	609
ERX3332717	GA81666	96.8052	541	595
ERX3332250	GA81666	96.8025	530	585
GA56214	GA81666	96.8018	555	612
SRX6602077	GA81666	96.8	553	600
ERX3291572	GA81666	96.7995	532	589
ERX3462325	GA81666	96.7993	531	589
ERX3291591	GA81666	96.7988	546	598
ERX3291175	GA81666	96.7984	553	596
ERX3435009	GA81666	96.7953	560	614
ERX3435594	GA81666	96.7909	552	597
ERX2260785	GA81666	96.7906	540	616
ERX2260689	GA81666	96.7868	541	587
ERX3435589	GA81666	96.7858	555	613
ERX3434885	GA81666	96.7806	556	613
ERX3291604	GA81666	96.7789	530	580
GCF_008586805	GA81666	96.7751	561	662
ERX3434678	GA81666	96.775	528	592
GA56932	GA81666	96.7729	553	599
GA83052	GA81666	96.7724	552	613
ERX3291337	GA81666	96.7649	536	577
ERX3435000	GA81666	96.7529	551	597
GCF_008586745	GA81666	96.7435	565	661
SRX6601741	GA81666	96.7415	559	615
GCF_000197875	GA81666	96.7259	566	661
ERX3291185	GA81666	96.7241	540	578
GCF_008586825	GA81666	96.6852	568	661
ERX3970921	GA81666	96.6397	552	1151
ERX3914450	GA81666	96.6273	478	883
ERX2260712	GA81666	95.9397	513	572
ERX2579120	GA81666	95.905	511	564
ERX2260727	GA81666	95.8753	513	563
ERX2260916	GA81666	95.8523	508	561
ERX2803986	GA81666	95.826	527	571
ERX2260718	GA81666	95.8247	525	580
ERX2804008	GA81666	95.8169	470	502
ERX2260731	GA81666	95.815	515	565
ERX2260732	GA81666	95.7956	512	562
ERX3434925	GA81666	95.794	506	560
ERX3434116	GA81666	95.7931	509	562
ERX3435637	GA81666	95.7874	527	582
ERX2579082	GA81666	95.7819	518	572
ERX3434515	GA81666	95.7816	526	578
GA58625	GA81666	95.7806	528	582
ERX3434980	GA81666	95.7797	526	581
ERX3435213	GA81666	95.7757	506	560
ERX2260751	GA81666	95.7736	516	568
ERX2803983	GA81666	95.7735	521	572
ERX3435602	GA81666	95.7663	507	558
GA87107	GA81666	95.766	528	579
ERX3462021	GA81666	95.7642	525	582
ERX3434979	GA81666	95.7624	521	583
ERX3434774	GA81666	95.7593	523	582
ERX3914166	GA81666	95.7593	524	583
ERX3462332	GA81666	95.7566	521	581
ERX3434201	GA81666	95.7557	525	582
ERX3448730	GA81666	95.7519	524	581
ERX3435011	GA81666	95.75	522	581
ERX3434896	GA81666	95.7472	527	583
ERX3462173	GA81666	95.7443	525	580
ERX101276	GA81666	95.7319	539	612
SRX4551989	GA81666	95.6949	555	645
ERX101265	GA81666	95.6938	527	614
ERX3434969	GA81666	95.6895	539	600
ERX2260898	GA81666	95.6754	529	585
ERX3434937	GA81666	95.6735	537	601
SRX9274407	GA81666	95.6705	435	497
ERX3435056	GA81666	95.6699	536	600
ERX2579055	GA81666	95.6535	537	652
ERX3434270	GA81666	95.652	541	658
ERX3970977	GA81666	95.6516	523	582
ERX3434476	GA81666	95.6507	548	662
ERX3435585	GA81666	95.6496	546	660
ERX2803963	GA81666	95.6474	537	605
ERX3448851	GA81666	95.6467	546	664
ERX101262	GA81666	95.6418	542	616
ERX2260799	GA81666	95.641	545	620
ERX3448781	GA81666	95.6399	541	659
ERX2260739	GA81666	95.6308	535	617
ERX2260851	GA81666	95.6238	520	576
ERX3332612	GA81666	95.6202	529	597
ERX3291368	GA81666	95.619	522	596
ERX3462186	GA81666	95.6157	541	612
ERX3435651	GA81666	95.6059	526	644
ERX3529779	GA81666	95.6055	557	647
ERX4159237	GA81666	95.6017	554	660
ERX3291488	GA81666	95.6012	528	594
ERX3434817	GA81666	95.6008	525	643
ERX3332415	GA81666	95.6004	531	600
ERX3332021	GA81666	95.5984	525	592
ERX3332618	GA81666	95.597	527	601
SRX6601806	GA81666	95.5947	545	623
ERX3332015	GA81666	95.5945	520	584
ERX3434752	GA81666	95.5936	543	601
ERX3332460	GA81666	95.5896	530	604
ERX3332025	GA81666	95.5885	533	599
ERX3332564	GA81666	95.5856	525	601
ERX3291483	GA81666	95.5855	532	603
ERX3332671	GA81666	95.584	502	560
ERX3332019	GA81666	95.5821	504	562
ERX3434880	GA81666	95.5762	528	645
ERX3914191	GA81666	95.5757	542	601
ERX3332511	GA81666	95.5751	522	594
ERX3291370	GA81666	95.5729	532	601
SRX6602011	GA81666	95.5707	547	608
ERX3332419	GA81666	95.5703	517	594
ERX3332441	GA81666	95.5699	524	597
ERX3332606	GA81666	95.5686	520	596
ERX101289	GA81666	95.568	529	618
ERX3332667	GA81666	95.5678	527	598
SRX6601959	GA81666	95.5677	535	595
ERX3448905	GA81666	95.5675	541	601
ERX3332376	GA81666	95.5655	534	604
ERX3332382	GA81666	95.5649	516	585
ERX3291624	GA81666	95.5621	537	611
ERX3462326	GA81666	95.5609	542	600
ERX3332481	GA81666	95.5599	524	587
SRX1081785	GA81666	95.5564	528	602
ERX2260855	GA81666	95.5544	550	623
SRX6601649	GA81666	95.554	547	618
SRX6601939	GA81666	95.5537	547	629
ERX4159229	GA81666	95.5519	532	591
ERX3332616	GA81666	95.551	523	594
ERX3448974	GA81666	95.5503	527	602
ERX3332337	GA81666	95.5494	535	603
SRX6601767	GA81666	95.5491	535	593
ERX3332632	GA81666	95.5464	513	573
ERX3529850	GA81666	95.5463	546	635
SRX6601676	GA81666	95.5459	541	640
ERX3332580	GA81666	95.5455	526	597
ERX3332591	GA81666	95.5455	524	597
ERX3914439	GA81666	95.5451	513	575
SRX6601632	GA81666	95.5446	530	612
ERX3332537	GA81666	95.5443	441	494
ERX3332585	GA81666	95.5441	509	583
ERX101247	GA81666	95.5435	523	585
ERX3602178	GA81666	95.543	543	612
SRX9274397	GA81666	95.5417	526	599
ERX3332024	GA81666	95.541	534	601
ERX3332643	GA81666	95.5385	526	591
ERX2260702	GA81666	95.5382	540	610
ERX3332674	GA81666	95.5371	471	528
ERX3291365	GA81666	95.5349	522	592
ERX3332646	GA81666	95.5347	507	568
ERX3529803	GA81666	95.5345	548	643
ERX2579111	GA81666	95.5343	527	588
ERX3332526	GA81666	95.5336	513	577
ERX3291485	GA81666	95.5335	532	595
ERX3291386	GA81666	95.5334	522	585
ERX3332664	GA81666	95.5326	526	597
ERX3435046	GA81666	95.5303	535	593
ERX3291496	GA81666	95.53	534	602
ERX3602217	GA81666	95.5293	529	592
ERX3332571	GA81666	95.529	519	593
ERX3332012	GA81666	95.5269	541	606
ERX3291379	GA81666	95.5268	523	592
ERX3291490	GA81666	95.5251	540	603
SRX6602082	GA81666	95.5248	523	602
ERX3332102	GA81666	95.5239	529	592
ERX3332545	GA81666	95.5233	519	579
ERX3914293	GA81666	95.5221	531	593
SRX6601881	GA81666	95.5221	532	596
ERX2260933	GA81666	95.5206	542	614
ERX3332587	GA81666	95.5193	531	599
ERX3332559	GA81666	95.519	532	600
ERX3332010	GA81666	95.5168	538	604
SRX6602018	GA81666	95.5162	532	595
ERX3291372	GA81666	95.5159	531	600
SRX9274409	GA81666	95.5158	523	601
SRX6601672	GA81666	95.5156	550	608
SRX6601981	GA81666	95.5156	525	606
ERX3602247	GA81666	95.5153	547	614
ERX3332672	GA81666	95.5149	531	593
ERX3332427	GA81666	95.5146	532	604
ERX2803987	GA81666	95.5115	515	572
ERX3332554	GA81666	95.511	529	589
ERX2260764	GA81666	95.5106	521	597
ERX3332014	GA81666	95.5101	535	601
ERX3291351	GA81666	95.509	540	602
SRX6601706	GA81666	95.5089	525	595
SRX9274410	GA81666	95.5081	527	602
ERX3914240	GA81666	95.5062	514	587
ERX3291541	GA81666	95.5053	506	561
SRX6602269	GA81666	95.5051	530	604
ERX3914409	GA81666	95.5049	531	602
ERX3462239	GA81666	95.5047	516	576
ERX3291509	GA81666	95.5036	529	602
SRX6602197	GA81666	95.5007	527	596
ERX3448874	GA81666	95.5005	528	602
GA81686	GA81666	95.4989	524	588
SRX6602149	GA81666	95.4982	534	595
ERX3435445	GA81666	95.4974	536	597
SRX6602130	GA81666	95.4971	520	600
SRX6601962	GA81666	95.497	528	600
ERX3332579	GA81666	95.4963	534	601
SRX6601924	GA81666	95.496	527	622
ERX3291362	GA81666	95.4956	525	592
ERX3914502	GA81666	95.4948	535	593
ERX3448728	GA81666	95.4941	534	594
SRX6601919	GA81666	95.4939	532	604
ERX3462106	GA81666	95.4936	536	595
ERX3529820	GA81666	95.4931	533	581
GCF_900478735	GA81666	95.4927	544	621
ERX3291385	GA81666	95.4926	530	597
ERX3914447	GA81666	95.4924	513	584
SRX6602169	GA81666	95.4924	521	605
SRX6601774	GA81666	95.4913	533	594
SRX6602087	GA81666	95.4913	532	594
ERX3332669	GA81666	95.4911	527	592
ERX3529791	GA81666	95.4897	545	626
ERX3332563	GA81666	95.4894	514	577
GCF_900475755	GA81666	95.4889	544	611
SRX6601880	GA81666	95.4889	538	597
SRX6601657	GA81666	95.4883	534	604
GCF_003352365	GA81666	95.4882	544	629
ERX3435047	GA81666	95.4878	541	612
SRX6601641	GA81666	95.4878	531	594
ERX3602187	GA81666	95.4876	535	603
SRX1081790	GA81666	95.4874	538	613
SRX6602192	GA81666	95.4869	522	601
ERX3291383	GA81666	95.4867	528	591
ERX3462213	GA81666	95.4864	533	595
ERX3332396	GA81666	95.4856	527	593
SRX6601803	GA81666	95.4851	536	595
ERX4159214	GA81666	95.4849	539	601
ERX2260920	GA81666	95.4844	531	592
SRX6601853	GA81666	95.4844	537	593
ERX3461969	GA81666	95.4837	538	595
ERX3332110	GA81666	95.4834	532	600
SRX6602226	GA81666	95.4834	531	594
GA78793	GA81666	95.4833	553	644
ERX3291376	GA81666	95.4832	520	584
SRX6602109	GA81666	95.4818	528	603
SRX6601903	GA81666	95.4817	534	593
SRX6602230	GA81666	95.4812	524	601
ERX3332653	GA81666	95.4801	529	595
ERX3332575	GA81666	95.4794	531	595
ERX3332302	GA81666	95.4793	503	564
SRX6601813	GA81666	95.4793	531	595
ERX3332627	GA81666	95.479	532	599
ERX2803947	GA81666	95.4787	527	587
SRX6602073	GA81666	95.4786	532	594
ERX3291381	GA81666	95.4782	520	582
SRX6601691	GA81666	95.4782	526	607
SRX6601749	GA81666	95.4781	535	596
ERX4159228	GA81666	95.4778	533	633
ERX3291482	GA81666	95.4775	529	590
ERX3332023	GA81666	95.4773	542	603
ERX2260896	GA81666	95.4764	499	552
ERX3332512	GA81666	95.4762	532	604
ERX2803984	GA81666	95.4761	519	586
ERX3332541	GA81666	95.4761	504	566
ERX3435147	GA81666	95.4758	547	612
ERX3332611	GA81666	95.4752	530	599
DRX014161	GA81666	95.475	531	590
SRX6601890	GA81666	95.4745	535	595
ERX4159218	GA81666	95.4744	529	623
SRX6602035	GA81666	95.4741	535	594
SRX6602165	GA81666	95.474	528	594
ERX2260709	GA81666	95.4738	546	609
SRX6601804	GA81666	95.4737	533	617
ERX3332549	GA81666	95.4726	530	598
ERX3291378	GA81666	95.4724	529	593
ERX2804050	GA81666	95.4722	521	567
SRX6601829	GA81666	95.4722	532	595
SRX6602189	GA81666	95.472	525	600
ERX2803946	GA81666	95.4716	531	587
GCF_900475535	GA81666	95.4709	553	681
ERX3332658	GA81666	95.4708	536	604
SRX6601977	GA81666	95.4708	520	603
ERX3332491	GA81666	95.4706	503	567
SRX6602185	GA81666	95.4699	529	606
SRX6602092	GA81666	95.4695	525	604
SRX4551948	GA81666	95.4686	528	597
ERX3332622	GA81666	95.4681	532	591
ERX3291366	GA81666	95.4679	538	601
ERX2260921	GA81666	95.4677	531	608
ERX2804034	GA81666	95.4672	523	582
ERX3291374	GA81666	95.467	516	575
ERX2803951	GA81666	95.4669	523	612
SRX4551947	GA81666	95.4669	523	579
ERX4159206	GA81666	95.4667	526	601
ERX2260924	GA81666	95.4663	549	614
ERX3435131	GA81666	95.4663	548	613
ERX3332407	GA81666	95.4659	533	601
ERX3529811	GA81666	95.4659	537	614
SRX6602234	GA81666	95.4655	548	616
SRX6601717	GA81666	95.4647	535	624
ERX3291384	GA81666	95.4643	520	581
ERX3332582	GA81666	95.4643	528	595
ERX3332467	GA81666	95.4642	535	602
ERX3291369	GA81666	95.4639	535	599
ERX3332385	GA81666	95.4639	519	583
ERX3602216	GA81666	95.4639	535	594
ERX3602214	GA81666	95.4628	532	594
ERX3529867	GA81666	95.4627	533	596
ERX3291363	GA81666	95.4624	513	579
ERX4159209	GA81666	95.4623	529	592
ERX3434039	GA81666	95.4621	533	595
ERX3332455	GA81666	95.4618	536	602
SRX6601707	GA81666	95.4618	538	595
ERX3332484	GA81666	95.4617	534	600
SRX6602221	GA81666	95.4612	525	613
GA74067	GA81666	95.4606	539	608
ERX2804012	GA81666	95.4604	531	591
SRX6601927	GA81666	95.4601	529	594
SRX6601956	GA81666	95.4601	536	595
ERX3291367	GA81666	95.46	533	598
SRX6602157	GA81666	95.4599	530	595
SRX6601674	GA81666	95.4588	539	599
SRX6602039	GA81666	95.4587	537	595
ERX3602213	GA81666	95.4586	538	622
SRX6601969	GA81666	95.4586	533	595
SRX6602045	GA81666	95.4586	540	595
ERX3602210	GA81666	95.4578	539	595
ERX3291468	GA81666	95.4573	522	589
SRX6601715	GA81666	95.4572	520	620
ERX3332517	GA81666	95.4571	542	605
SRX6601742	GA81666	95.4566	538	595
ERX3332453	GA81666	95.4555	534	604
ERX3332605	GA81666	95.4554	531	601
SRX6602225	GA81666	95.4549	524	617
SRX6601721	GA81666	95.4545	519	624
SRX6601872	GA81666	95.4545	533	592
SRX6601894	GA81666	95.4545	538	595
SRX6601942	GA81666	95.4538	534	596
SRX6602106	GA81666	95.4538	530	596
SRX6602132	GA81666	95.4537	532	595
SRX6602261	GA81666	95.4531	529	596
SRX6601974	GA81666	95.453	529	600
SRX6601772	GA81666	95.4529	531	606
ERX3462095	GA81666	95.4528	517	587
SRX6601685	GA81666	95.4528	527	602
SRX6602193	GA81666	95.4525	534	592
ERX3291361	GA81666	95.452	538	606
SRX6601931	GA81666	95.4515	540	594
GCF_003351425	GA81666	95.4512	532	605
ERX3602188	GA81666	95.4511	534	612
ERX3332603	GA81666	95.4505	530	594
ERX3434212	GA81666	95.4505	538	608
SRX6601800	GA81666	95.4505	528	595
SRX6602267	GA81666	95.4505	538	596
ERX3291508	GA81666	95.4501	530	602
ERX2804003	GA81666	95.4499	520	570
ERX3291500	GA81666	95.4499	550	611
ERX3332589	GA81666	95.4499	539	604
ERX3462279	GA81666	95.4498	537	596
ERX3332379	GA81666	95.4496	522	592
SRX1081787	GA81666	95.4495	527	598
ERX3332478	GA81666	95.4494	543	607
SRX6601696	GA81666	95.4493	537	593
ERX3970887	GA81666	95.4492	536	596
SRX6602274	GA81666	95.449	527	610
ERX2260735	GA81666	95.4489	532	601
SRX6602034	GA81666	95.4488	534	594
SRX6601745	GA81666	95.4487	531	595
SRX6601922	GA81666	95.4486	520	600
ERX3529786	GA81666	95.4485	537	594
SRX6602231	GA81666	95.4484	535	595
SRX6602010	GA81666	95.4483	529	594
ERX3332552	GA81666	95.4482	518	589
SRX6601819	GA81666	95.4482	537	596
SRX6601808	GA81666	95.4477	531	613
SRX6602056	GA81666	95.4477	539	634
SRX6602162	GA81666	95.4474	527	590
ERX3332593	GA81666	95.4468	526	592
ERX3914204	GA81666	95.4467	535	596
SRX6602079	GA81666	95.4465	517	601
ERX3529857	GA81666	95.4456	530	611
SRX6601814	GA81666	95.4456	536	594
SRX6601835	GA81666	95.4451	536	595
SRX6601941	GA81666	95.445	522	603
ERX2804011	GA81666	95.4449	535	599
SRX6601639	GA81666	95.4445	540	596
ERX3332428	GA81666	95.4444	521	583
ERX3434141	GA81666	95.4443	520	588
ERX3291388	GA81666	95.4442	507	565
ERX2803932	GA81666	95.4434	528	591
ERX2804040	GA81666	95.4434	512	572
SRX6601662	GA81666	95.4434	522	600
SRX6602033	GA81666	95.4434	528	611
SRX6602151	GA81666	95.4433	528	604
ERX3332522	GA81666	95.4431	533	595
SRX6601730	GA81666	95.4431	532	594
ERX3332675	GA81666	95.4429	529	598
SRX6601759	GA81666	95.4428	531	614
ERX3291360	GA81666	95.4427	539	603
SRX6601970	GA81666	95.4426	534	596
SRX6601825	GA81666	95.4424	521	602
ERX3602215	GA81666	95.4422	535	595
SRX6601621	GA81666	95.4421	554	642
SRX6601687	GA81666	95.4421	532	607
ERX2803958	GA81666	95.4412	515	573
SRX6601618	GA81666	95.4412	540	595
ERX3332677	GA81666	95.441	516	575
ERX3434983	GA81666	95.441	535	611
ERX101255	GA81666	95.4409	528	589
SRX6602066	GA81666	95.4404	538	594
ERX3291622	GA81666	95.4402	536	601
ERX2803969	GA81666	95.4401	529	590
ERX3332433	GA81666	95.44	538	603
ERX3332629	GA81666	95.4398	491	548
SRX6601739	GA81666	95.4397	522	608
ERX3291382	GA81666	95.4393	523	581
SRX6602265	GA81666	95.4392	536	600
ERX3434731	GA81666	95.4391	535	595
SRX6602115	GA81666	95.4388	523	618
SRX6602262	GA81666	95.4388	537	594
ERX3291497	GA81666	95.4387	525	594
ERX3332530	GA81666	95.4385	527	590
SRX6602054	GA81666	95.4384	529	624
SRX6602228	GA81666	95.4376	533	609
SRX6602041	GA81666	95.4375	523	620
SRX6601946	GA81666	95.4374	536	596
SRX6601848	GA81666	95.4372	535	597
SRX6602078	GA81666	95.4372	533	596
ERX3434291	GA81666	95.4367	546	638
ERX3602223	GA81666	95.4367	535	593
ERX3914163	GA81666	95.4367	535	597
SRX6601801	GA81666	95.4362	525	607
ERX4159168	GA81666	95.4361	535	596
ERX2260812	GA81666	95.4359	529	600
SRX6602275	GA81666	95.4358	538	596
ERX3332556	GA81666	95.4345	539	602
GCF_000465255	GA81666	95.4341	540	618
SRX6601925	GA81666	95.4341	538	608
SRX6601840	GA81666	95.4339	535	596
ERX3291375	GA81666	95.4335	535	603
ERX3602224	GA81666	95.4335	535	594
ERX3332447	GA81666	95.4331	497	557
SRX6602089	GA81666	95.4329	533	595
GA81602	GA81666	95.4325	535	594
SRX6601886	GA81666	95.4325	536	594
SRX6601906	GA81666	95.4323	537	594
SRX6601892	GA81666	95.4322	534	594
SRX6602260	GA81666	95.4319	533	596
ERX2260794	GA81666	95.4318	549	606
SRX6602266	GA81666	95.431	533	593
SRX6601855	GA81666	95.4308	536	593
ERX3602212	GA81666	95.4303	541	597
SRX6601629	GA81666	95.4296	536	596
ERX3602211	GA81666	95.4294	537	595
ERX3332680	GA81666	95.4291	539	602
SRX6601846	GA81666	95.4289	538	594
SRX6601776	GA81666	95.4288	522	617
ERX2804026	GA81666	95.4287	521	592
SRX6602244	GA81666	95.4285	539	595
SRX6601784	GA81666	95.4274	523	604
DRX014156	GA81666	95.4268	526	587
SRX6601697	GA81666	95.4264	535	596
ERX3602221	GA81666	95.4263	531	596
SRX6601802	GA81666	95.4262	535	596
SRX6602072	GA81666	95.4262	536	596
ERX101235	GA81666	95.4254	539	603
SRX6601682	GA81666	95.4251	532	595
ERX3529842	GA81666	95.425	523	603
ERX4159212	GA81666	95.425	529	607
SRX6601965	GA81666	95.4243	534	597
SRX6601842	GA81666	95.424	531	623
SRX6601664	GA81666	95.4239	523	619
ERX4159213	GA81666	95.4237	531	594
SRX6602264	GA81666	95.4237	539	596
ERX3602218	GA81666	95.4235	538	596
SRX6601755	GA81666	95.4231	533	595
ERX2804036	GA81666	95.423	530	587
DRX014438	GA81666	95.4228	531	586
SRX6601897	GA81666	95.4228	533	595
SRX6602000	GA81666	95.4228	533	595
SRX6601920	GA81666	95.4227	523	606
ERX3332576	GA81666	95.4225	541	606
SRX6601633	GA81666	95.4225	540	595
ERX3291377	GA81666	95.4224	490	546
ERX3462152	GA81666	95.4222	541	608
SRX6601750	GA81666	95.4221	540	595
SRX6601807	GA81666	95.4221	532	608
ERX3291364	GA81666	95.422	533	599
SRX6602173	GA81666	95.422	541	597
SRX6601916	GA81666	95.4219	522	604
SRX6602049	GA81666	95.4219	535	593
ERX3291380	GA81666	95.4218	538	603
ERX2579106	GA81666	95.4216	527	604
ERX2804058	GA81666	95.4212	532	597
SRX6601765	GA81666	95.4209	524	607
SRX6601958	GA81666	95.4207	528	603
ERX3529844	GA81666	95.4203	536	592
SRX6601660	GA81666	95.4203	539	594
ERX101257	GA81666	95.4201	545	608
SRX6602004	GA81666	95.4194	537	595
ERX3332269	GA81666	95.4191	536	598
SRX6601753	GA81666	95.4191	534	594
SRX6602224	GA81666	95.4189	535	593
SRX6602022	GA81666	95.4188	537	595
SRX6602069	GA81666	95.4181	530	610
ERX3602220	GA81666	95.418	530	602
SRX6601713	GA81666	95.4179	517	597
ERX3291387	GA81666	95.4164	523	588
SRX6602236	GA81666	95.4161	525	605
SRX6601732	GA81666	95.4159	538	594
SRX6601761	GA81666	95.4159	537	593
ERX3332494	GA81666	95.4153	539	603
SRX6602153	GA81666	95.4153	529	612
SRX6602212	GA81666	95.4152	535	597
SRX6602063	GA81666	95.4151	552	606
SRX6601698	GA81666	95.4146	535	596
ERX3435462	GA81666	95.4144	541	608
ERX3291469	GA81666	95.4142	522	591
ERX3434992	GA81666	95.414	542	608
SRX6601746	GA81666	95.4136	536	596
ERX3332402	GA81666	95.4135	535	603
ERX101230	GA81666	95.4134	542	611
SRX6601876	GA81666	95.4129	527	601
SRX6602168	GA81666	95.4129	541	595
SRX6602182	GA81666	95.4128	527	601
ERX2260805	GA81666	95.4122	537	594
SRX6602080	GA81666	95.4117	535	596
SRX6602251	GA81666	95.4115	536	597
ERX3332668	GA81666	95.4111	535	600
SRX6601712	GA81666	95.4111	537	597
SRX6602009	GA81666	95.4109	525	603
SRX6601973	GA81666	95.4108	539	593
SRX6601929	GA81666	95.4107	538	600
SRX6601795	GA81666	95.4102	523	622
SRX6601831	GA81666	95.4102	522	618
SRX6602102	GA81666	95.4101	534	595
SRX6602166	GA81666	95.4096	535	594
SRX6602105	GA81666	95.4092	535	596
SRX6601683	GA81666	95.4091	532	620
ERX3433938	GA81666	95.4088	538	607
SRX6601884	GA81666	95.4081	537	594
SRX6602219	GA81666	95.4081	540	595
ERX3602219	GA81666	95.4062	537	594
SRX6601952	GA81666	95.4057	539	595
SRX6602254	GA81666	95.4057	525	602
ERX3291501	GA81666	95.4054	511	577
ERX3529824	GA81666	95.4053	534	600
ERX3291621	GA81666	95.4052	520	590
ERX3529815	GA81666	95.4049	536	594
SRX6601679	GA81666	95.4048	537	596
GCF_003352345	GA81666	95.4044	532	638
ERX3332567	GA81666	95.404	528	595
ERX3332660	GA81666	95.4037	539	606
ERX3434829	GA81666	95.4037	533	613
SRX6602023	GA81666	95.4035	549	609
SRX6601711	GA81666	95.4032	536	597
SRX4551997	GA81666	95.403	521	580
SRX6602179	GA81666	95.403	540	597
SRX6602135	GA81666	95.4027	535	594
SRX6601821	GA81666	95.4024	540	606
ERX3332682	GA81666	95.4017	528	592
SRX6601898	GA81666	95.4012	538	595
SRX6601694	GA81666	95.401	534	596
SRX6601733	GA81666	95.4008	540	594
ERX3434192	GA81666	95.3994	536	608
ERX3435443	GA81666	95.3988	548	608
SRX6602107	GA81666	95.3987	538	596
SRX6602076	GA81666	95.3982	540	594
SRX6602123	GA81666	95.3978	536	595
SRX6602043	GA81666	95.3976	540	595
SRX6601643	GA81666	95.3975	537	596
SRX6602203	GA81666	95.3973	536	607
SRX6601893	GA81666	95.397	537	596
ERX3291506	GA81666	95.3969	507	572
SRX6602013	GA81666	95.3964	535	595
ERX3332657	GA81666	95.3952	518	575
SRX6602177	GA81666	95.3942	532	592
SRX6602068	GA81666	95.3931	534	593
ERX3291373	GA81666	95.3926	527	597
SRX6601868	GA81666	95.3926	536	595
SRX6601856	GA81666	95.3923	539	620
SRX6601673	GA81666	95.3912	528	601
DRX014253	GA81666	95.391	526	590
SRX6602170	GA81666	95.3893	526	615
SRX6602059	GA81666	95.3889	536	606
SRX6601637	GA81666	95.3888	524	601
ERX4159238	GA81666	95.3885	538	637
SRX6601729	GA81666	95.3868	528	612
ERX3529864	GA81666	95.3856	528	602
SRX6602110	GA81666	95.3856	525	620
SRX6098339	GA81666	95.3851	507	567
SRX6601989	GA81666	95.3849	539	596
SRX6602090	GA81666	95.3843	524	605
ERX3435080	GA81666	95.3836	549	608
SRX6601647	GA81666	95.3835	533	605
ERX3448845	GA81666	95.3834	533	613
SRX6602093	GA81666	95.3833	543	596
SRX6602027	GA81666	95.383	526	594
SRX6601964	GA81666	95.3825	523	601
SRX6601756	GA81666	95.3824	526	621
SRX6601797	GA81666	95.3821	531	622
ERX3291498	GA81666	95.382	512	580
SRX6601661	GA81666	95.382	527	623
ERX3332389	GA81666	95.3817	512	572
SRX6601820	GA81666	95.3815	524	620
SRX6601996	GA81666	95.3815	537	595
SRX6601823	GA81666	95.3809	544	620
ERX3434820	GA81666	95.38	551	612
ERX3435577	GA81666	95.3778	551	612
SRX6601822	GA81666	95.3766	534	628
SRX6602272	GA81666	95.3762	530	588
ERX3291493	GA81666	95.3747	519	587
SRX6093247	GA81666	95.3747	517	572
SRX6602044	GA81666	95.3747	525	622
SRX6602088	GA81666	95.3745	521	600
SRX6601923	GA81666	95.3744	525	621
ERX3448735	GA81666	95.3742	534	614
ERX3462185	GA81666	95.3739	551	611
ERX3434961	GA81666	95.3737	524	589
SRX6602207	GA81666	95.3717	531	589
SRX6602051	GA81666	95.3716	528	624
SRX6602025	GA81666	95.3712	523	602
ERX3529810	GA81666	95.3704	540	612
ERX3435068	GA81666	95.3698	527	592
ERX3914130	GA81666	95.3679	541	608
SRX6094441	GA81666	95.3672	535	589
ERX3448748	GA81666	95.3671	550	611
ERX3434739	GA81666	95.367	537	614
ERX3434373	GA81666	95.3667	549	610
SRX6601899	GA81666	95.3663	537	595
ERX3291371	GA81666	95.3659	502	562
SRX9274429	GA81666	95.3652	362	400
ERX3602222	GA81666	95.3646	539	603
ERX3462261	GA81666	95.3645	549	610
ERX101244	GA81666	95.3644	537	615
ERX3434021	GA81666	95.3644	533	612
ERX3462081	GA81666	95.3632	539	606
SRX6601830	GA81666	95.3627	526	622
ERX3448744	GA81666	95.3624	541	618
ERX3448852	GA81666	95.3623	547	610
ERX3435168	GA81666	95.3618	551	620
SRX6601867	GA81666	95.3618	526	606
ERX3435175	GA81666	95.3604	548	619
SRX6602178	GA81666	95.3601	528	611
SRX6601864	GA81666	95.3568	527	587
ERX3914200	GA81666	95.3563	535	614
SRX6601836	GA81666	95.3559	541	595
ERX3529836	GA81666	95.3546	538	607
ERX3462011	GA81666	95.3538	527	591
ERX3448927	GA81666	95.3533	545	618
ERX3435134	GA81666	95.352	536	618
SRX6601889	GA81666	95.352	524	602
ERX3462107	GA81666	95.3519	521	600
SRX6601933	GA81666	95.3509	535	625
SRX6602047	GA81666	95.3508	527	612
SRX6602258	GA81666	95.3504	528	622
ERX3291489	GA81666	95.3501	503	573
SRX6602108	GA81666	95.3488	534	638
SRX6095782	GA81666	95.3465	499	551
SRX6601985	GA81666	95.3432	531	634
ERX3291487	GA81666	95.3403	518	582
GA81799	GA81666	95.34	525	603
ERX3435214	GA81666	95.339	543	619
ERX3448857	GA81666	95.3374	535	612
SRX6601862	GA81666	95.3371	530	589
ERX3435204	GA81666	95.3366	541	618
ERX3291503	GA81666	95.3353	505	570
