gene_family	percent_all	percent_c1	percent_c2	percent_neither	info	product	c1_samples	c2_camples	neither_samples	clusters
g01696	51.02	96.15	0.00	0	c1 only	iron-siderophore ABC transporter substrate-binding protein(25)	GA60748,GA81665,GA81666,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071			GA60748_01635,GA81665_01506,GA81666_01553,GA83349_01577,GA83431_01631,GA83447_01366,GA83469_01365,GA83571_01552,GA83705_01506,GA83706_01264,GA83842A_01521,GA83842B_01482,GA83882_01525,GA87003_01481,GA87176_01584,GA87262_01549,GA87363_01579,GA87424_01463,GA87620_01629,GA87639_01555,GA87697_01547,GA91113_01637,GA91241_01522,GA91506_01547,GA95071_01427
g01625	51.02	96.15	0.00	0	c1 only	Fe(3+)-hydroxamate ABC transporter permease FhuB(25)	GA60748,GA81665,GA81666,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071			GA60748_01636,GA81665_01505,GA81666_01552,GA83349_01576,GA83431_01630,GA83447_01365,GA83469_01366,GA83571_01551,GA83705_01505,GA83706_01263,GA83842A_01520,GA83842B_01483,GA83882_01524,GA87003_01482,GA87176_01585,GA87262_01548,GA87363_01578,GA87424_01462,GA87620_01628,GA87639_01554,GA87697_01546,GA91113_01638,GA91241_01523,GA91506_01546,GA95071_01428
g01621	51.02	96.15	0.00	0	c1 only	TonB-dependent receptor(25)	GA60748,GA81665,GA81666,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071			GA60748_01637,GA81665_01504,GA81666_01551,GA83349_01575,GA83431_01629,GA83447_01364,GA83469_01367,GA83571_01550,GA83705_01504,GA83706_01262,GA83842A_01519,GA83842B_01484,GA83882_01523,GA87003_01483,GA87176_01586,GA87262_01547,GA87363_01577,GA87424_01461,GA87620_01627,GA87639_01553,GA87697_01545,GA91113_01639,GA91241_01524,GA91506_01545,GA95071_01429
g01916	51.02	96.15	0.00	0	c1 only	hypothetical protein(25)	GA60748,GA81665,GA81666,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071			GA60748_01638,GA81665_01503,GA81666_01550,GA83349_01574,GA83431_01628,GA83447_01363,GA83469_01368,GA83571_01549,GA83705_01503,GA83706_01261,GA83842A_01518,GA83842B_01485,GA83882_01522,GA87003_01484,GA87176_01587,GA87262_01546,GA87363_01576,GA87424_01460,GA87620_01626,GA87639_01552,GA87697_01544,GA91113_01640,GA91241_01525,GA91506_01544,GA95071_01430
g01713	51.02	96.15	0.00	0	c1 only	hypothetical protein(25)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071			GA60748_01574,GA81665_01612,GA81666_01534,GA83348_01470,GA83349_01333,GA83431_01304,GA83447_01472,GA83571_01308,GA83705_01612,GA83706_01595,GA83842A_01627,GA83842B_01595,GA83882_01631,GA87003_01594,GA87176_01336,GA87262_01655,GA87363_01335,GA87424_01096,GA87620_01302,GA87639_01661,GA87697_01303,GA91113_01389,GA91241_01168,GA91506_01303,GA95071_01048
g01738	51.02	96.15	0.00	0	c1 only	hypothetical protein(25)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071			GA60748_01575,GA81665_01613,GA81666_01535,GA83348_01471,GA83349_01334,GA83431_01305,GA83447_01473,GA83571_01309,GA83705_01613,GA83706_01594,GA83842A_01628,GA83842B_01596,GA83882_01632,GA87003_01595,GA87176_01337,GA87262_01656,GA87363_01336,GA87424_01097,GA87620_01303,GA87639_01662,GA87697_01304,GA91113_01390,GA91241_01169,GA91506_01304,GA95071_01049
g01639	51.02	96.15	0.00	0	c1 only	hypothetical protein(25)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071			GA60748_01576,GA81665_01614,GA81666_01536,GA83348_01472,GA83349_01335,GA83431_01306,GA83447_01474,GA83571_01310,GA83705_01614,GA83706_01593,GA83842A_01629,GA83842B_01597,GA83882_01633,GA87003_01596,GA87176_01338,GA87262_01657,GA87363_01337,GA87424_01098,GA87620_01304,GA87639_01663,GA87697_01305,GA91113_01391,GA91241_01170,GA91506_01305,GA95071_01050
g01757	51.02	96.15	0.00	0	c1 only	terminase small subunit(25)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071			GA60748_00038,GA81665_00038,GA81666_00038,GA83348_00038,GA83349_01000,GA83431_01067,GA83447_00942,GA83571_00038,GA83705_00038,GA83706_01658,GA83842A_01037,GA83842B_00038,GA83882_01031,GA87003_00038,GA87176_00038,GA87262_00038,GA87363_00992,GA87424_01231,GA87620_01065,GA87639_01062,GA87697_00039,GA91113_01046,GA91241_00931,GA91506_01066,GA95071_01688
g01856	51.02	96.15	0.00	0	c1 only	type II toxin-antitoxin system RelE/ParE family toxin(25)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071			GA60748_00039,GA81665_00039,GA81666_00039,GA83348_00039,GA83349_01001,GA83431_01068,GA83447_00943,GA83571_00039,GA83705_00039,GA83706_01659,GA83842A_01038,GA83842B_00039,GA83882_01032,GA87003_00039,GA87176_00039,GA87262_00039,GA87363_00993,GA87424_01232,GA87620_01066,GA87639_01063,GA87697_00040,GA91113_01047,GA91241_00932,GA91506_01067,GA95071_01689
g01811	51.02	96.15	0.00	0	c1 only	helix-turn-helix transcriptional regulator(25)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071			GA60748_00040,GA81665_00040,GA81666_00040,GA83348_00040,GA83349_01002,GA83431_01069,GA83447_00944,GA83571_00040,GA83705_00040,GA83706_01660,GA83842A_01039,GA83842B_00040,GA83882_01033,GA87003_00040,GA87176_00040,GA87262_00040,GA87363_00994,GA87424_01233,GA87620_01067,GA87639_01064,GA87697_00041,GA91113_01048,GA91241_00933,GA91506_01068,GA95071_01690
g01689	51.02	96.15	0.00	0	c1 only	N-6 DNA methylase(25)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071			GA60748_00052,GA81665_00052,GA81666_00052,GA83348_00052,GA83349_01014,GA83431_01081,GA83447_00956,GA83571_00052,GA83705_00052,GA83706_01672,GA83842A_01051,GA83842B_00052,GA83882_01045,GA87003_00052,GA87176_00052,GA87262_00052,GA87363_01006,GA87424_01245,GA87620_01079,GA87639_01076,GA87697_00053,GA91113_01060,GA91241_00945,GA91506_01080,GA95071_01702
g01880	51.02	96.15	0.00	0	c1 only	hypothetical protein(25)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071			GA60748_00051,GA81665_00051,GA81666_00051,GA83348_00051,GA83349_01013,GA83431_01080,GA83447_00955,GA83571_00051,GA83705_00051,GA83706_01671,GA83842A_01050,GA83842B_00051,GA83882_01044,GA87003_00051,GA87176_00051,GA87262_00051,GA87363_01005,GA87424_01244,GA87620_01078,GA87639_01075,GA87697_00052,GA91113_01059,GA91241_00944,GA91506_01079,GA95071_01701
g01599_2	51.02	11.54	95.65	0	both	hypothetical protein(25)	GA83469,GA83706,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00972,GA67073_00978,GA71389_00977,GA71621_01704,GA71663_01654,GA74349_01633,GA78317_00425,GA78869_00975,GA79872_01607,GA81213_01603,GA81566_01425,GA83357_01578,GA83469_00941,GA83706_00861,GA83841_01614,GA83874_01588,GA87364_01668,GA87536_00233,GA87640_01558,GA87672_00425,GA87801_00424,GA87875_01217,GA91534_01600,GA91536_01569,GA95071_01806
g01909	51.02	11.54	95.65	0	both	hypothetical protein(25)	GA83469,GA83706,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00973,GA67073_00979,GA71389_00978,GA71621_01705,GA71663_01655,GA74349_01634,GA78317_00426,GA78869_00976,GA79872_01608,GA81213_01604,GA81566_01426,GA83357_01579,GA83469_00942,GA83706_00862,GA83841_01615,GA83874_01589,GA87364_01669,GA87536_00234,GA87640_01559,GA87672_00426,GA87801_00425,GA87875_01218,GA91534_01601,GA91536_01570,GA95071_01807
g01484	51.02	7.69	100.00	0	both	type 1 fimbrial protein(25)	GA83469,GA83706	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00058,GA67073_00058,GA71389_00058,GA71621_00059,GA71663_00058,GA74349_00058,GA76006_00907,GA78317_00487,GA78869_00058,GA79872_00050,GA81213_01097,GA81566_00848,GA83357_00050,GA83469_01000,GA83706_00920,GA83841_00050,GA83874_01512,GA87364_00050,GA87536_00295,GA87640_00050,GA87672_00487,GA87801_01164,GA87875_00001,GA91534_00945,GA91536_00895
g01814	51.02	7.69	100.00	0	both	type II toxin-antitoxin system HicB family antitoxin(25)	GA83469,GA83706	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00059,GA67073_00059,GA71389_00059,GA71621_00060,GA71663_00059,GA74349_00059,GA76006_00908,GA78317_00488,GA78869_00059,GA79872_00051,GA81213_01098,GA81566_00849,GA83357_00051,GA83469_01001,GA83706_00921,GA83841_00051,GA83874_01513,GA87364_00051,GA87536_00296,GA87640_00051,GA87672_00488,GA87801_01165,GA87875_00002,GA91534_00946,GA91536_00896
g01626	51.02	7.69	100.00	0	both	cytochrome C nitrite reductase(25)	GA83469,GA83706	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00239,GA67073_00239,GA71389_00239,GA71621_00240,GA71663_00239,GA74349_00239,GA76006_00091,GA78317_00668,GA78869_00239,GA79872_00231,GA81213_00091,GA81566_01650,GA83357_00231,GA83469_00091,GA83706_01113,GA83841_00232,GA83874_00424,GA87364_00231,GA87536_00476,GA87640_00231,GA87672_00668,GA87801_00526,GA87875_00182,GA91534_00091,GA91536_00091
g01834	51.02	96.15	0.00	0	c1 only	hypothetical protein(25)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071			GA60748_01154,GA81665_01100,GA81666_01033,GA83348_01069,GA83349_00798,GA83431_00864,GA83447_00764,GA83571_01104,GA83705_01100,GA83706_01906,GA83842A_00864,GA83842B_01070,GA83882_00828,GA87003_01070,GA87176_00772,GA87262_01069,GA87363_00789,GA87424_00863,GA87620_00863,GA87639_00862,GA87697_01070,GA91113_00533,GA91241_00757,GA91506_00863,GA95071_00814
g01902	51.02	96.15	0.00	0	c1 only	hypothetical protein(25)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506			GA60748_00074,GA81665_00074,GA81666_00074,GA83348_00074,GA83349_01036,GA83431_01103,GA83447_00978,GA83469_00952,GA83571_00074,GA83705_00074,GA83706_00872,GA83842A_01073,GA83842B_00074,GA83882_01067,GA87003_00074,GA87176_00074,GA87262_00074,GA87363_01028,GA87424_01267,GA87620_01101,GA87639_01098,GA87697_00075,GA91113_01082,GA91241_00967,GA91506_01102
g01743	51.02	96.15	0.00	0	c1 only	type 1 fimbrial protein(25)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071			GA60748_00219,GA81665_00220,GA81666_00220,GA83348_00220,GA83349_01182,GA83431_00014,GA83447_01124,GA83571_00220,GA83705_00220,GA83706_01820,GA83842A_00014,GA83842B_00220,GA83882_00014,GA87003_00220,GA87176_00220,GA87262_00220,GA87363_01174,GA87424_00014,GA87620_00014,GA87639_00014,GA87697_00221,GA91113_01228,GA91241_01359,GA91506_00014,GA95071_01637
g01699	51.02	96.15	0.00	0	c1 only	abortive infection family protein(25)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071			GA60748_00301,GA81665_00302,GA81666_00302,GA83348_00302,GA83349_01264,GA83431_00096,GA83447_00057,GA83571_00302,GA83705_00302,GA83706_01856,GA83842A_00096,GA83842B_00302,GA83882_00096,GA87003_00302,GA87176_00302,GA87262_00302,GA87363_01256,GA87424_00096,GA87620_00096,GA87639_00096,GA87697_00303,GA91113_01310,GA91241_01277,GA91506_00096,GA95071_00046
g01312	51.02	7.69	100.00	0	both	bifunctional tRNA (5-methylaminomethyl-2-thiouridine)(34)-methyltransferase MnmD/FAD-dependent 5-carboxymethylaminomethyl-2-thiouridine(34)oxidoreductase MnmC(25)	GA81666,GA83571	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00880,GA67073_00883,GA71389_00882,GA71621_00883,GA71663_00882,GA74349_00883,GA76006_01450,GA78317_00331,GA78869_00883,GA79872_01122,GA81213_01011,GA81566_01553,GA81666_01433,GA83357_01300,GA83571_00625,GA83841_01267,GA83874_00331,GA87364_01298,GA87536_00139,GA87640_01279,GA87672_00331,GA87801_00330,GA87875_01123,GA91534_01300,GA91536_01251
g01873	48.98	3.85	100.00	0	both	hypothetical protein(24)	GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00011,GA67073_00011,GA71389_00011,GA71621_00012,GA71663_00011,GA74349_00011,GA76006_00860,GA78317_00441,GA78869_00011,GA79872_00004,GA81213_01051,GA81566_01736,GA83357_00004,GA83841_00004,GA83874_01466,GA87364_00004,GA87536_00249,GA87640_00004,GA87672_00441,GA87801_01118,GA87875_01636,GA91534_00899,GA91536_00849,GA95071_00002
g01581_1	48.98	3.85	100.00	0	both	hypothetical protein(24)	GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00012,GA67073_00012,GA71389_00012,GA71621_00013,GA71663_00012,GA74349_00012,GA76006_00861,GA78317_00442,GA78869_00012,GA79872_00005,GA81213_01052,GA81566_01735,GA83357_00005,GA83841_00005,GA83874_01467,GA87364_00005,GA87536_00250,GA87640_00005,GA87672_00442,GA87801_01119,GA87875_01637,GA91534_00900,GA91536_00850,GA95071_00003
g01853	48.98	3.85	100.00	0	both	hypothetical protein(24)	GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00928,GA67073_00931,GA71389_00930,GA71621_01660,GA71663_01607,GA74349_01586,GA76006_01599,GA78317_00379,GA78869_00931,GA79872_01561,GA81213_01557,GA81566_01379,GA83357_01532,GA83841_01567,GA83874_01542,GA87364_01622,GA87536_00187,GA87640_01512,GA87672_00379,GA87801_00378,GA87875_01171,GA91534_01554,GA91536_01523,GA95071_01595
g01266	46.94	19.23	78.26	0	both	type IV secretion system protein(23)	GA83469,GA83706,GA83842A,GA83842B,GA91241	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869,GA81213,GA81566,GA83357,GA83841,GA83874,GA87536,GA87672,GA87875,GA91534,GA91536		GA54827_01731,GA67073_01763,GA71389_01696,GA71621_01740,GA71663_01761,GA74349_01696,GA76006_01659,GA78869_01760,GA81213_01628,GA81566_01704,GA83357_01724,GA83469_01641,GA83706_01585,GA83841_01639,GA83842A_01664,GA83842B_01715,GA83874_01648,GA87536_01647,GA87672_01674,GA87875_01716,GA91241_01684,GA91534_01648,GA91536_01613
g01225	46.94	19.23	78.26	0	both	TrbG/VirB9 family P-type conjugative transfer protein(23)	GA83469,GA83706,GA83842A,GA83842B,GA91241	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869,GA81213,GA81566,GA83357,GA83841,GA83874,GA87536,GA87672,GA87875,GA91534,GA91536		GA54827_01730,GA67073_01762,GA71389_01695,GA71621_01739,GA71663_01760,GA74349_01695,GA76006_01658,GA78869_01759,GA81213_01627,GA81566_01705,GA83357_01723,GA83469_01642,GA83706_01586,GA83841_01638,GA83842A_01665,GA83842B_01716,GA83874_01647,GA87536_01646,GA87672_01673,GA87875_01717,GA91241_01685,GA91534_01649,GA91536_01614
g01219	46.94	19.23	78.26	0	both	type IV secretion system protein VirB10(23)	GA83469,GA83706,GA83842A,GA83842B,GA91241	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869,GA81213,GA81566,GA83357,GA83841,GA83874,GA87536,GA87672,GA87875,GA91534,GA91536		GA54827_01729,GA67073_01761,GA71389_01694,GA71621_01738,GA71663_01759,GA74349_01694,GA76006_01657,GA78869_01758,GA81213_01626,GA81566_01706,GA83357_01722,GA83469_01643,GA83706_01587,GA83841_01637,GA83842A_01666,GA83842B_01717,GA83874_01646,GA87536_01645,GA87672_01672,GA87875_01718,GA91241_01686,GA91534_01650,GA91536_01615
g01386	46.94	19.23	78.26	0	both	P-type DNA transfer ATPase VirB11(23)	GA83469,GA83706,GA83842A,GA83842B,GA91241	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869,GA81213,GA81566,GA83357,GA83841,GA83874,GA87536,GA87672,GA87875,GA91534,GA91536		GA54827_01728,GA67073_01760,GA71389_01693,GA71621_01737,GA71663_01758,GA74349_01693,GA76006_01656,GA78869_01757,GA81213_01625,GA81566_01707,GA83357_01721,GA83469_01644,GA83706_01588,GA83841_01636,GA83842A_01667,GA83842B_01718,GA83874_01645,GA87536_01644,GA87672_01671,GA87875_01719,GA91241_01687,GA91534_01651,GA91536_01616
g01245	46.94	19.23	78.26	0	both	type IV secretory system conjugative DNA transfer family protein(23)	GA83469,GA83706,GA83842A,GA83842B,GA91241	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869,GA81213,GA81566,GA83357,GA83841,GA83874,GA87536,GA87672,GA87875,GA91534,GA91536		GA54827_01727,GA67073_01759,GA71389_01692,GA71621_01736,GA71663_01757,GA74349_01692,GA76006_01655,GA78869_01756,GA81213_01624,GA81566_01708,GA83357_01720,GA83469_01645,GA83706_01589,GA83841_01635,GA83842A_01668,GA83842B_01719,GA83874_01644,GA87536_01643,GA87672_01670,GA87875_01720,GA91241_01688,GA91534_01652,GA91536_01617
g01230	46.94	19.23	78.26	0	both	hypothetical protein(23)	GA83469,GA83706,GA83842A,GA83842B,GA91241	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869,GA81213,GA81566,GA83357,GA83841,GA83874,GA87536,GA87672,GA87875,GA91534,GA91536		GA54827_01726,GA67073_01758,GA71389_01691,GA71621_01735,GA71663_01756,GA74349_01691,GA76006_01654,GA78869_01755,GA81213_01623,GA81566_01709,GA83357_01719,GA83469_01646,GA83706_01590,GA83841_01634,GA83842A_01669,GA83842B_01720,GA83874_01643,GA87536_01642,GA87672_01669,GA87875_01721,GA91241_01689,GA91534_01653,GA91536_01618
g01546	46.94	19.23	78.26	0	both	single-stranded DNA-binding protein(23)	GA83469,GA83706,GA83842A,GA83842B,GA91241	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869,GA81213,GA81566,GA83357,GA83841,GA83874,GA87536,GA87672,GA87875,GA91534,GA91536		GA54827_01723,GA67073_01755,GA71389_01688,GA71621_01732,GA71663_01753,GA74349_01688,GA76006_01651,GA78869_01752,GA81213_01620,GA81566_01711,GA83357_01717,GA83469_01648,GA83706_01592,GA83841_01631,GA83842A_01671,GA83842B_01722,GA83874_01640,GA87536_01640,GA87672_01667,GA87875_01723,GA91241_01691,GA91534_01655,GA91536_01620
g01213	46.94	19.23	78.26	0	both	hypothetical protein(23)	GA83469,GA83706,GA83842A,GA83842B,GA91241	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869,GA81213,GA81566,GA83357,GA83841,GA83874,GA87536,GA87672,GA87875,GA91534,GA91536		GA54827_01719,GA67073_01751,GA71389_01684,GA71621_01728,GA71663_01749,GA74349_01684,GA76006_01647,GA78869_01748,GA81213_01616,GA81566_01714,GA83357_01714,GA83469_01649,GA83706_01551,GA83841_01627,GA83842A_01630,GA83842B_01681,GA83874_01636,GA87536_01637,GA87672_01664,GA87875_01682,GA91241_01650,GA91534_01612,GA91536_01581
g01813	46.94	19.23	78.26	0	both	hypothetical protein(23)	GA83469,GA83706,GA83842A,GA83842B,GA91241	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869,GA81213,GA81566,GA83357,GA83841,GA83874,GA87536,GA87672,GA87875,GA91534,GA91536		GA54827_01718,GA67073_01750,GA71389_01683,GA71621_01727,GA71663_01748,GA74349_01683,GA76006_01646,GA78869_01747,GA81213_01615,GA81566_01715,GA83357_01713,GA83469_01650,GA83706_01552,GA83841_01626,GA83842A_01631,GA83842B_01682,GA83874_01635,GA87536_01636,GA87672_01663,GA87875_01683,GA91241_01651,GA91534_01613,GA91536_01582
g01280	46.94	19.23	78.26	0	both	hypothetical protein(23)	GA83469,GA83706,GA83842A,GA83842B,GA91241	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869,GA81213,GA81566,GA83357,GA83841,GA83874,GA87536,GA87672,GA87875,GA91534,GA91536		GA54827_01717,GA67073_01749,GA71389_01723,GA71621_01726,GA71663_01788,GA74349_01723,GA76006_01686,GA78869_01787,GA81213_01655,GA81566_01716,GA83357_01712,GA83469_01651,GA83706_01553,GA83841_01666,GA83842A_01632,GA83842B_01683,GA83874_01634,GA87536_01635,GA87672_01662,GA87875_01684,GA91241_01652,GA91534_01614,GA91536_01583
